Date,Open,High,Low,Close,Adj Close,Volume
2018-07-30,260.190002,261.570007,255.970001,256.410004,243.763519,702300
2018-07-31,255.000000,263.079987,253.639999,262.660004,249.705215,682800
2018-08-01,263.500000,270.739990,262.829987,270.339996,257.006470,986600
2018-08-02,269.600006,277.679993,269.600006,276.750000,263.100372,982200
2018-08-03,277.500000,279.869995,273.910004,279.500000,265.714722,613800
2018-08-06,279.470001,282.459991,277.549988,280.140015,266.323120,483400
2018-08-07,278.269989,279.510010,275.540009,277.450012,263.765808,443600
2018-08-08,277.809998,287.519989,277.000000,286.920013,272.768738,556700
2018-08-09,286.890015,295.239990,285.970001,291.450012,277.075348,567600
2018-08-10,289.769989,293.690002,288.500000,291.309998,276.942139,455200
2018-08-13,293.109985,293.109985,286.899994,288.600006,274.365845,334500
2018-08-14,290.309998,290.309998,284.880005,287.510010,273.329620,962000
2018-08-15,285.500000,287.790009,281.160004,284.190002,270.173462,551400
2018-08-16,285.959991,289.869995,284.899994,287.720001,273.529236,631700
2018-08-17,287.769989,289.059998,284.160004,285.040009,270.981415,329800
2018-08-20,285.049988,286.570007,281.839996,284.750000,270.705750,395700
2018-08-21,285.429993,289.339996,284.790009,287.369995,273.196503,275200
2018-08-22,286.910004,292.000000,286.359985,291.540009,277.160828,432500
2018-08-23,292.239990,294.510010,288.920013,289.399994,275.126434,290400
2018-08-24,289.440002,300.339996,289.440002,297.950012,283.254761,680900
2018-08-27,299.000000,300.000000,295.440002,297.890015,283.197662,452900
2018-08-28,298.500000,299.790009,293.049988,299.429993,284.661682,419200
2018-08-29,301.309998,305.339996,300.070007,300.640015,285.812012,402300
2018-08-30,300.000000,302.089996,299.290009,300.670013,285.840546,216500
2018-08-31,300.910004,302.000000,297.000000,298.559998,283.834656,360700
2018-09-04,298.899994,299.660004,295.950012,296.600006,281.971313,418000
2018-09-05,297.029999,297.119995,288.750000,289.809998,275.516235,540400
2018-09-06,290.260010,292.850006,287.480011,290.529999,276.200653,649600
2018-09-07,289.079987,297.190002,289.079987,294.070007,279.566101,294100
2018-09-10,295.350006,296.089996,293.049988,293.779999,279.290405,342900
2018-09-11,292.269989,293.899994,286.170013,286.619995,272.483551,404500
2018-09-12,286.350006,287.160004,283.010010,285.239990,271.171570,511800
2018-09-13,286.000000,286.179993,281.859985,284.839996,271.314392,277200
2018-09-14,285.950012,285.950012,278.640015,280.049988,266.751923,738900
2018-09-17,278.899994,279.260010,273.630005,274.600006,261.560760,709900
2018-09-18,274.320007,284.510010,274.299988,281.809998,268.428284,637300
2018-09-19,281.989990,281.989990,277.750000,279.470001,266.199432,465600
2018-09-20,281.880005,283.619995,278.950012,282.709991,269.285675,611400
2018-09-21,283.850006,289.489990,283.720001,286.220001,272.628906,871100
2018-09-24,285.489990,290.000000,282.420013,288.989990,275.267395,587500
2018-09-25,289.570007,293.500000,289.500000,290.790009,276.981903,662300
2018-09-26,290.899994,292.470001,286.230011,289.179993,275.448364,413400
2018-09-27,291.670013,293.929993,289.970001,293.450012,279.515656,514500
2018-09-28,293.209991,297.559998,292.880005,294.799988,280.801514,409000
2018-10-01,296.859985,296.859985,284.760010,285.519989,271.962189,476500
2018-10-02,286.859985,286.859985,281.130005,282.279999,268.876038,290800
2018-10-03,284.000000,287.190002,281.910004,286.000000,272.419373,344500
2018-10-04,283.609985,287.329987,280.279999,281.769989,268.390228,389600
2018-10-05,282.709991,285.529999,279.119995,282.910004,269.476074,338100
2018-10-08,280.299988,282.290009,275.489990,280.239990,266.932922,343500
2018-10-09,281.839996,288.640015,277.570007,284.179993,270.685822,366800
2018-10-10,284.179993,285.760010,274.269989,274.920013,261.865509,613400
2018-10-11,273.559998,278.059998,267.420013,270.880005,258.017303,679300
2018-10-12,275.459991,280.950012,272.559998,277.339996,264.170624,583400
2018-10-15,277.899994,279.859985,272.279999,272.940002,259.979614,961000
2018-10-16,264.799988,267.649994,257.200012,259.630005,247.301559,2390800
2018-10-17,261.339996,268.399994,255.080002,267.690002,254.978775,963100
2018-10-18,266.239990,268.679993,260.250000,266.380005,253.731079,823400
2018-10-19,265.929993,270.980011,262.790009,267.750000,255.035950,798300
2018-10-22,268.190002,272.000000,267.329987,267.750000,255.035950,943300
2018-10-23,265.000000,266.500000,262.029999,265.820007,253.197632,592800
2018-10-24,265.690002,265.809998,254.899994,255.490005,243.358139,552900
2018-10-25,256.779999,263.070007,254.479996,261.769989,249.339935,538900
2018-10-26,257.959991,262.709991,253.020004,261.239990,248.835114,550100
2018-10-29,264.410004,268.269989,254.410004,256.489990,244.310669,572400
2018-10-30,255.000000,266.790009,253.699997,266.230011,253.588120,811100
2018-10-31,270.000000,273.260010,265.809998,268.790009,256.026520,698100
2018-11-01,267.850006,269.839996,261.489990,266.049988,253.416718,506800
2018-11-02,267.760010,272.079987,261.329987,265.299988,252.702301,538500
2018-11-05,263.799988,266.029999,259.239990,260.260010,247.901657,551600
2018-11-06,260.260010,268.630005,260.260010,263.559998,251.044983,561700
2018-11-07,264.649994,272.070007,263.579987,271.470001,258.579346,559300
2018-11-08,269.570007,276.500000,269.570007,273.149994,260.179535,487700
2018-11-09,273.179993,274.950012,269.959991,274.350006,261.322601,402600
2018-11-12,273.329987,274.450012,266.880005,269.089996,256.312317,416100
2018-11-13,269.959991,272.859985,263.470001,264.709991,252.140320,357100
2018-11-14,267.410004,270.720001,264.179993,266.119995,253.483337,392100
2018-11-15,264.209991,264.989990,257.000000,259.619995,247.292007,629500
2018-11-16,257.070007,270.070007,257.070007,264.619995,252.054657,1112900
2018-11-19,263.619995,265.519989,249.520004,252.070007,240.100586,791500
2018-11-20,246.889999,255.559998,241.699997,255.220001,243.100967,890100
2018-11-21,256.000000,264.000000,254.619995,259.589996,247.263443,527400
2018-11-23,258.119995,265.359985,258.119995,262.500000,250.035278,195100
2018-11-26,266.160004,269.350006,264.239990,266.359985,253.711960,609400
2018-11-27,266.440002,270.480011,265.269989,268.579987,255.826553,480000
2018-11-28,270.059998,274.720001,269.140015,273.799988,260.798706,374100
2018-11-29,272.519989,282.399994,270.670013,280.179993,266.875732,552800
2018-11-30,280.329987,282.209991,277.000000,277.320007,264.151520,599700
2018-12-03,282.440002,284.700012,276.320007,276.359985,263.237122,508000
2018-12-04,277.040009,278.019989,263.140015,266.019989,253.388092,566700
2018-12-06,263.000000,266.809998,256.619995,266.399994,253.750107,688500
2018-12-07,264.600006,267.440002,257.109985,258.320007,246.053772,432000
2018-12-10,255.919998,256.750000,248.089996,255.210007,243.091461,598300
2018-12-11,259.059998,259.059998,249.449997,252.000000,240.033859,574100
2018-12-12,255.080002,255.919998,248.779999,249.679993,237.824036,640400
2018-12-13,249.160004,253.809998,248.500000,250.160004,238.807312,510600
2018-12-14,247.839996,252.839996,245.039993,249.009995,237.709473,528100
2018-12-17,247.190002,247.190002,238.820007,242.190002,231.198959,609100
2018-12-18,243.050003,245.679993,238.500000,244.649994,233.547318,633500
2018-12-19,243.770004,247.699997,236.759995,239.380005,228.516510,483400
2018-12-20,238.550003,241.580002,231.279999,235.389999,224.707581,769100
2018-12-21,238.009995,245.660004,236.250000,239.490005,228.621506,1032800
2018-12-24,236.729996,239.149994,232.440002,234.350006,223.714783,249200
2018-12-26,234.690002,249.000000,234.690002,248.910004,237.614014,413100
2018-12-27,243.179993,248.600006,241.210007,248.470001,237.193985,413000
2018-12-28,249.979996,252.979996,246.869995,249.949997,238.606827,404200
2018-12-31,252.139999,254.470001,246.470001,247.990005,236.735779,443200
2019-01-02,245.589996,245.589996,240.240005,243.300003,232.258591,444700
2019-01-03,242.750000,244.539993,239.070007,239.690002,228.812424,596600
2019-01-04,242.190002,245.360001,239.360001,243.600006,232.544998,405100
2019-01-07,244.369995,251.949997,242.009995,246.429993,235.246567,567700
2019-01-08,249.110001,249.820007,238.479996,242.210007,231.218079,785000
2019-01-09,241.880005,251.350006,241.880005,246.589996,235.399307,713200
2019-01-10,245.509995,249.419998,244.119995,246.190002,235.017441,470200
2019-01-11,246.979996,251.949997,246.630005,248.990005,237.690353,432600
2019-01-14,248.070007,248.070007,243.000000,244.169998,233.089111,665900
2019-01-15,244.380005,249.669998,242.869995,247.889999,236.640289,582500
2019-01-16,247.710007,250.229996,244.020004,246.850006,235.647522,476400
2019-01-17,244.669998,258.950012,243.500000,258.940002,247.188828,1406500
2019-01-18,265.589996,268.000000,260.459991,267.459991,255.322144,1210800
2019-01-22,265.380005,267.850006,261.190002,263.429993,251.475067,1193100
2019-01-23,266.070007,273.369995,264.019989,273.160004,260.763550,649800
2019-01-24,273.910004,279.149994,270.519989,276.880005,264.314697,985200
2019-01-25,280.260010,284.910004,279.000000,284.160004,271.264282,910100
2019-01-28,281.739990,282.570007,275.230011,279.790009,267.092651,749000
2019-01-29,278.739990,278.989990,272.859985,274.850006,262.376831,673000
2019-01-30,276.850006,281.609985,275.070007,277.059998,264.486542,599000
2019-01-31,276.359985,285.000000,275.470001,283.730011,270.853790,717500
2019-02-01,281.920013,284.480011,277.600006,278.390015,265.756134,683000
2019-02-04,278.170013,281.450012,278.109985,281.070007,268.314484,519900
2019-02-05,281.149994,289.579987,281.149994,289.290009,276.161530,498400
2019-02-06,290.000000,296.570007,286.750000,287.890015,274.825012,633700
2019-02-07,286.839996,289.440002,282.459991,288.890015,275.779633,374800
2019-02-08,286.390015,292.359985,286.220001,290.160004,276.992004,575400
2019-02-11,291.179993,295.519989,289.510010,294.859985,281.478729,623100
2019-02-12,295.899994,297.160004,286.570007,287.209991,274.175903,729300
2019-02-13,287.720001,289.790009,284.260010,288.799988,275.693787,474300
2019-02-14,286.630005,291.779999,285.859985,287.179993,274.147156,871800
2019-02-15,288.079987,289.640015,279.350006,281.649994,268.868225,823400
2019-02-19,280.089996,281.640015,275.700012,279.230011,266.558044,930400
2019-02-20,279.690002,280.480011,276.329987,278.489990,265.851624,1056200
2019-02-21,261.480011,262.399994,250.020004,253.009995,241.527939,3877500
2019-02-22,252.199997,262.899994,252.199997,260.709991,248.878479,1785000
2019-02-25,261.869995,262.309998,253.580002,255.940002,244.324951,1231700
2019-02-26,255.960007,257.899994,252.029999,252.809998,241.336990,997500
2019-02-27,251.479996,255.130005,251.179993,252.509995,241.050644,568200
2019-02-28,251.869995,252.720001,247.960007,250.940002,239.551895,1047100
2019-03-01,253.119995,253.699997,245.869995,250.729996,239.351410,781200
2019-03-04,250.770004,252.500000,245.009995,248.570007,237.289474,776300
2019-03-05,249.910004,252.649994,247.550003,249.330002,238.014954,586900
2019-03-06,249.669998,251.149994,247.429993,248.600006,237.318069,538400
2019-03-07,248.889999,249.039993,245.570007,247.940002,236.688004,454700
2019-03-08,245.960007,250.610001,245.240005,250.520004,239.150925,744800
2019-03-11,250.820007,251.139999,245.259995,246.990005,235.781143,879400
2019-03-12,247.440002,247.559998,239.940002,240.000000,229.108368,1264300
2019-03-13,241.979996,248.089996,240.369995,245.369995,234.234680,922500
2019-03-14,245.500000,248.080002,242.399994,247.250000,236.656250,692600
2019-03-15,247.860001,248.009995,243.210007,244.270004,233.803925,1038100
2019-03-18,244.800003,247.990005,240.570007,243.410004,232.980789,1068200
2019-03-19,249.500000,250.860001,244.919998,248.759995,238.101547,1329500
2019-03-20,248.610001,248.630005,241.929993,243.940002,233.488083,637400
2019-03-21,244.029999,247.710007,244.029999,245.050003,234.550522,705700
2019-03-22,243.399994,245.000000,239.169998,239.250000,228.999039,847900
2019-03-25,239.520004,244.300003,239.309998,242.559998,232.167221,685700
2019-03-26,244.380005,245.720001,242.919998,245.399994,234.885513,682300
2019-03-27,244.809998,249.479996,244.809998,247.580002,236.972137,575200
2019-03-28,247.350006,254.160004,244.949997,253.919998,243.040482,905000
2019-03-29,255.000000,260.510010,254.169998,258.100006,247.041397,1111800
2019-04-01,258.709991,259.260010,249.440002,249.449997,238.762039,1333500
2019-04-02,250.000000,250.710007,244.929993,245.220001,234.713257,1088300
2019-04-03,247.960007,253.800003,244.740005,253.110001,242.265213,1004900
2019-04-04,254.119995,254.369995,246.250000,248.940002,238.273865,774600
2019-04-05,249.830002,254.580002,248.009995,254.559998,243.653061,884300
2019-04-08,253.669998,254.449997,246.699997,247.500000,236.895554,813200
2019-04-09,246.559998,249.169998,246.300003,247.830002,237.211411,851500
2019-04-10,249.000000,249.539993,246.500000,248.940002,238.273865,791600
2019-04-11,250.330002,257.989990,250.289993,255.550003,244.600616,1137500
2019-04-12,256.690002,259.940002,253.660004,257.609985,246.572388,838800
2019-04-15,256.250000,259.470001,251.119995,258.899994,247.807022,695400
2019-04-16,259.869995,261.739990,252.779999,255.339996,244.399612,861500
2019-04-17,263.000000,267.920013,261.529999,265.250000,253.885040,1590600
2019-04-18,266.630005,270.850006,266.079987,267.609985,256.143921,972000
2019-04-22,267.809998,268.670013,265.299988,266.000000,254.602844,1747700
2019-04-23,267.000000,271.640015,266.619995,270.200012,258.622955,1743900
2019-04-24,287.000000,302.049988,281.119995,283.420013,271.276459,3793200
2019-04-25,282.279999,282.459991,271.609985,276.450012,264.605194,1355300
2019-04-26,276.450012,279.390015,272.730011,273.429993,261.714539,606600
2019-04-29,273.429993,273.790009,265.339996,268.869995,257.349884,823000
2019-04-30,269.510010,273.239990,268.750000,270.579987,258.986694,717600
2019-05-01,271.000000,274.660004,270.109985,271.459991,259.829010,429500
2019-05-02,270.779999,274.470001,270.600006,274.320007,262.566437,557600
2019-05-03,276.559998,280.429993,274.299988,279.750000,267.763702,761000
2019-05-06,274.510010,283.869995,274.459991,282.019989,269.936432,576300
2019-05-07,279.459991,281.540009,275.369995,277.390015,265.504822,573800
2019-05-08,276.100006,283.910004,275.329987,283.149994,271.017975,527100
2019-05-09,280.559998,283.500000,278.279999,282.160004,270.070465,621800
2019-05-10,281.049988,284.440002,275.079987,278.369995,266.442902,711000
2019-05-13,273.299988,274.119995,264.989990,273.880005,262.145264,750600
2019-05-14,273.619995,275.489990,271.079987,272.859985,261.168945,449200
2019-05-15,272.000000,278.000000,270.260010,276.670013,264.815765,335300
2019-05-16,278.200012,281.220001,275.670013,277.839996,265.935577,449900
2019-05-17,276.630005,282.359985,275.140015,281.250000,269.199432,500000
2019-05-20,279.109985,287.149994,278.769989,284.859985,272.654846,661600
2019-05-21,287.670013,291.399994,283.119995,284.970001,272.760132,582500
2019-05-22,285.000000,287.429993,283.179993,284.429993,272.243164,282100
2019-05-23,282.260010,285.730011,281.049988,285.309998,273.085510,417300
2019-05-24,286.739990,286.940002,281.959991,282.609985,270.501190,320200
2019-05-28,283.160004,286.920013,278.880005,280.730011,268.701782,473700
2019-05-29,278.880005,279.799988,275.380005,277.730011,265.830322,432200
2019-05-30,277.750000,279.019989,272.500000,277.279999,265.399597,518700
2019-05-31,274.279999,280.410004,273.529999,279.500000,267.524414,520300
2019-06-03,279.700012,282.369995,273.950012,276.489990,264.643463,693000
2019-06-04,278.589996,284.140015,278.160004,284.000000,271.831635,470500
2019-06-05,285.100006,289.579987,283.929993,285.339996,273.114227,402000
2019-06-06,285.760010,289.369995,285.709991,287.000000,274.703094,386700
2019-06-07,287.470001,290.600006,285.010010,287.000000,274.703094,411700
2019-06-10,289.260010,289.260010,279.679993,282.640015,270.529999,541300
2019-06-11,284.049988,286.279999,279.220001,280.130005,268.127533,521300
2019-06-12,279.809998,285.679993,279.200012,282.000000,269.917328,649700
2019-06-13,283.369995,285.149994,278.929993,281.290009,269.859802,578600
2019-06-14,281.570007,284.000000,280.630005,280.649994,269.245819,592400
2019-06-17,281.190002,286.369995,280.649994,282.000000,270.540985,767700
2019-06-18,282.500000,285.369995,280.040009,282.350006,270.876740,529400
2019-06-19,281.609985,282.609985,277.820007,280.679993,269.274567,328300
2019-06-20,280.140015,282.239990,274.559998,281.820007,270.368256,646400
2019-06-21,280.429993,281.279999,277.890015,280.329987,268.938782,443400
2019-06-24,280.769989,280.769989,272.279999,274.369995,263.220978,422700
2019-06-25,276.200012,277.839996,273.410004,277.140015,265.878479,720900
2019-06-26,277.429993,278.179993,271.380005,275.869995,264.660004,691600
2019-06-27,275.570007,279.339996,274.100006,277.940002,266.645905,380800
2019-06-28,278.109985,279.769989,275.269989,278.279999,266.972076,568200
2019-07-01,279.579987,281.989990,270.420013,271.100006,260.083832,631100
2019-07-02,271.100006,276.579987,271.000000,273.809998,262.683777,398300
2019-07-03,274.339996,282.100006,274.339996,280.959991,269.543182,336000
2019-07-05,279.209991,281.500000,277.640015,278.260010,266.952942,324300
2019-07-08,277.200012,278.899994,273.019989,277.209991,265.945648,507100
2019-07-09,276.420013,280.890015,276.420013,280.000000,268.622162,491300
2019-07-10,277.600006,281.420013,274.630005,275.350006,264.161255,746200
2019-07-11,276.959991,279.399994,274.640015,277.640015,266.358124,600100
2019-07-12,278.619995,284.329987,278.609985,282.109985,270.646545,571100
2019-07-15,283.440002,283.440002,268.420013,269.920013,258.951813,1668400
2019-07-16,254.300003,263.570007,245.949997,246.539993,236.521866,6194200
2019-07-17,245.500000,253.500000,244.660004,253.009995,242.728958,3286500
2019-07-18,252.229996,254.149994,249.449997,252.679993,242.412354,1613600
2019-07-19,252.800003,259.089996,252.800003,257.929993,247.449005,1677200
2019-07-22,258.109985,258.489990,254.149994,255.399994,245.021805,1231400
2019-07-23,257.059998,257.799988,254.940002,257.709991,247.237915,923600
2019-07-24,259.429993,263.500000,258.399994,262.209991,251.555115,921300
2019-07-25,262.630005,264.640015,258.579987,260.670013,250.077667,801800
2019-07-26,261.880005,262.869995,258.130005,259.059998,248.533157,567700
2019-07-29,254.160004,255.850006,249.649994,252.479996,242.220474,1172600
2019-07-30,251.520004,252.389999,245.750000,247.550003,237.490829,1081800
2019-07-31,247.070007,248.679993,242.479996,244.529999,234.593521,920900
2019-08-01,246.119995,249.899994,243.199997,245.830002,235.840683,760600
2019-08-02,245.410004,247.690002,244.389999,244.750000,234.804581,537700
2019-08-05,240.529999,242.330002,236.169998,239.720001,229.979019,990900
2019-08-06,241.210007,244.259995,240.000000,242.509995,232.655594,589800
2019-08-07,241.720001,246.210007,240.500000,245.740005,235.754364,690600
2019-08-08,246.250000,248.850006,244.990005,246.750000,236.723328,703300
2019-08-09,246.190002,250.979996,243.539993,247.830002,237.759460,586800
2019-08-12,247.190002,248.750000,239.479996,240.009995,230.257202,803800
2019-08-13,240.289993,243.979996,238.110001,240.600006,230.823257,611100
2019-08-14,239.160004,239.160004,235.339996,236.199997,226.602005,702800
2019-08-15,236.259995,238.820007,232.020004,232.889999,223.426529,900000
2019-08-16,234.570007,235.970001,231.470001,234.949997,225.402832,688400
2019-08-19,236.070007,238.820007,229.710007,232.020004,222.591858,671700
2019-08-20,231.960007,233.360001,225.059998,232.429993,222.985214,1086300
2019-08-21,233.080002,234.139999,228.889999,231.520004,222.112213,701800
2019-08-22,231.149994,231.979996,226.580002,231.850006,222.428772,635500
2019-08-23,231.320007,233.419998,225.509995,226.149994,216.960388,712400
2019-08-26,227.789993,228.940002,224.869995,227.690002,218.437836,614600
2019-08-27,227.990005,228.440002,220.899994,222.449997,213.410767,1133800
2019-08-28,221.809998,226.899994,221.809998,225.850006,216.672592,750500
2019-08-29,227.470001,228.809998,224.979996,225.259995,216.106552,533800
2019-08-30,226.309998,226.940002,224.009995,226.839996,217.622375,510300
2019-09-03,224.570007,228.839996,223.399994,226.869995,217.651138,1225000
2019-09-04,228.240005,241.190002,228.000000,239.059998,229.345810,1667600
2019-09-05,241.559998,245.880005,240.740005,244.830002,234.881378,1116500
2019-09-06,245.110001,246.330002,236.419998,237.350006,227.705276,1057600
2019-09-09,238.139999,241.160004,235.869995,239.199997,229.480103,766900
2019-09-10,239.229996,243.580002,231.850006,243.570007,233.672546,666800
2019-09-11,243.600006,249.389999,242.119995,249.089996,238.968231,749300
2019-09-12,248.039993,249.139999,245.869995,246.789993,237.381165,735800
2019-09-13,247.100006,247.699997,243.729996,245.050003,235.707474,740800
2019-09-16,245.539993,246.470001,243.080002,244.789993,235.457397,1064700
2019-09-17,243.850006,245.199997,237.660004,243.539993,234.255035,658200
2019-09-18,244.149994,245.210007,242.490005,245.000000,235.659393,495100
2019-09-19,244.380005,247.699997,243.100006,247.009995,237.592773,459200
2019-09-20,248.130005,248.800003,245.809998,247.619995,238.179489,730800
2019-09-23,247.320007,248.110001,245.539993,246.259995,236.871353,795300
2019-09-24,247.350006,248.210007,242.529999,242.970001,233.706772,824200
2019-09-25,242.660004,243.720001,239.809998,241.449997,232.244736,840200
2019-09-26,240.949997,240.949997,237.119995,239.460007,230.330612,613000
2019-09-27,238.509995,240.960007,238.509995,240.460007,231.292480,395500
2019-09-30,240.559998,244.880005,240.500000,244.589996,235.265015,772000
2019-10-01,245.130005,246.440002,243.240005,245.770004,236.400040,592700
2019-10-02,244.000000,245.750000,241.300003,241.750000,232.533279,975400
2019-10-03,240.160004,243.889999,240.160004,243.350006,234.072296,671400
2019-10-04,247.940002,249.000000,241.300003,242.130005,232.898804,906600
2019-10-07,242.289993,247.220001,241.399994,242.210007,232.975784,2012400
2019-10-08,230.500000,258.000000,227.500000,253.479996,243.816101,6498900
2019-10-09,251.509995,255.550003,248.070007,248.190002,238.727798,1908300
2019-10-10,248.429993,256.119995,247.500000,254.770004,245.056900,1056300
2019-10-11,256.119995,259.100006,252.500000,257.790009,247.961792,885600
2019-10-14,257.779999,257.989990,251.160004,252.199997,242.584839,541400
2019-10-15,253.220001,257.230011,251.800003,255.729996,245.980301,674800
2019-10-16,254.889999,257.609985,253.080002,255.960007,246.201553,525200
2019-10-17,256.119995,259.959991,255.779999,256.450012,246.672852,515100
2019-10-18,257.450012,258.399994,254.229996,255.699997,245.951447,609900
2019-10-21,256.609985,259.839996,255.669998,257.519989,247.702072,499600
2019-10-22,257.269989,259.470001,255.380005,258.940002,249.067917,343100
2019-10-23,258.739990,259.619995,255.460007,256.000000,246.239990,622200
2019-10-24,256.649994,264.100006,255.770004,263.600006,253.550278,852500
2019-10-25,263.029999,276.570007,263.029999,271.750000,261.389557,1436600
2019-10-28,272.359985,274.200012,268.730011,269.459991,259.186829,628400
2019-10-29,267.450012,267.670013,262.260010,263.179993,253.146301,1159700
2019-10-30,263.320007,271.989990,263.320007,270.899994,260.571930,684900
2019-10-31,271.670013,275.549988,268.089996,271.619995,261.264496,732500
2019-11-01,272.929993,274.750000,268.480011,269.260010,258.994415,534800
2019-11-04,268.059998,270.720001,265.010010,269.290009,259.023346,824400
2019-11-05,266.980011,276.750000,265.510010,276.309998,265.775696,748100
2019-11-06,276.829987,278.959991,273.329987,277.820007,267.228119,544500
2019-11-07,279.160004,283.470001,277.619995,282.679993,271.902832,853200
2019-11-08,282.679993,287.179993,278.660004,280.660004,269.959839,671200
2019-11-11,279.760010,282.920013,278.350006,280.690002,269.988647,663900
2019-11-12,281.429993,281.730011,276.429993,277.880005,267.285828,522400
2019-11-13,276.989990,280.380005,276.010010,279.399994,268.747894,435000
2019-11-14,278.690002,281.700012,276.820007,278.660004,268.036102,512000
2019-11-15,280.040009,282.350006,277.119995,281.410004,270.681244,629500
2019-11-18,281.220001,285.570007,280.209991,284.609985,273.759247,831500
2019-11-19,284.619995,288.309998,283.649994,285.739990,274.846191,491300
2019-11-20,286.489990,289.809998,285.760010,288.239990,277.250885,630500
2019-11-21,287.260010,290.760010,283.059998,284.049988,273.220612,1068300
2019-11-22,284.380005,287.350006,283.209991,285.760010,274.865417,391600
2019-11-25,288.799988,293.089996,287.970001,293.000000,281.829407,536400
2019-11-26,292.959991,296.250000,287.559998,289.140015,278.116547,1067500
2019-11-27,290.399994,295.890015,288.540009,295.329987,284.070557,571700
2019-11-29,295.420013,297.179993,293.799988,294.299988,283.079834,340900
2019-12-02,296.260010,298.980011,293.140015,294.049988,282.839325,949000
2019-12-03,290.000000,292.320007,283.700012,284.089996,273.259033,962500
2019-12-04,283.850006,288.899994,282.660004,286.000000,275.096252,1307000
2019-12-05,287.880005,288.880005,285.600006,286.869995,275.933136,674700
2019-12-06,288.579987,289.079987,286.410004,286.570007,275.644531,454600
2019-12-09,286.609985,288.640015,285.160004,286.369995,275.452179,759800
2019-12-10,287.049988,287.799988,283.399994,285.239990,274.365295,1144200
2019-12-11,285.260010,294.399994,285.260010,293.619995,282.425751,1162300
2019-12-12,292.950012,297.329987,292.609985,296.649994,285.973267,571100
2019-12-13,295.279999,298.329987,293.029999,294.929993,284.315216,450600
2019-12-16,295.010010,296.220001,291.790009,292.149994,281.635254,756400
2019-12-17,292.730011,292.730011,289.709991,291.750000,281.249634,1045500
2019-12-18,289.000000,291.040009,283.459991,284.320007,274.087036,1127800
2019-12-19,285.920013,293.549988,284.920013,292.000000,281.490601,1295700
2019-12-20,293.070007,293.070007,290.959991,292.000000,281.490601,571700
2019-12-23,292.420013,293.570007,288.029999,288.269989,277.894867,618700
2019-12-24,288.260010,290.690002,287.549988,289.640015,279.215607,265100
2019-12-26,290.309998,294.049988,288.850006,292.239990,281.721985,276100
2019-12-27,293.260010,294.209991,291.440002,292.309998,281.789551,455800
2019-12-30,292.410004,294.260010,290.679993,293.250000,282.695648,451600
2019-12-31,292.690002,295.970001,292.690002,293.779999,283.206543,519000
2020-01-02,293.790009,295.100006,292.130005,293.399994,282.840302,500000
2020-01-03,291.720001,295.260010,290.779999,294.670013,284.064545,490800
2020-01-06,294.000000,294.380005,291.779999,293.950012,283.370422,525400
2020-01-07,291.700012,293.250000,290.880005,291.850006,281.346039,501000
2020-01-08,291.190002,292.200012,288.880005,290.559998,280.102386,543000
2020-01-09,292.290009,293.660004,287.779999,288.899994,278.502167,994000
2020-01-10,290.779999,291.350006,287.100006,289.089996,278.685425,933400
2020-01-13,289.570007,290.709991,283.369995,284.000000,273.778534,726200
2020-01-14,284.029999,291.000000,284.029999,285.119995,274.858276,783800
2020-01-15,284.970001,292.579987,284.790009,288.570007,278.184174,619200
2020-01-16,289.309998,290.929993,286.950012,287.359985,277.017670,494800
2020-01-17,287.359985,288.869995,285.630005,286.470001,276.159637,475900
2020-01-21,286.459991,286.660004,282.339996,285.109985,274.848633,625300
2020-01-22,286.529999,288.820007,285.609985,285.910004,275.619843,456300
2020-01-23,285.489990,289.010010,284.500000,288.019989,277.653900,518600
2020-01-24,289.250000,289.250000,280.660004,285.100006,274.839020,479100
2020-01-27,282.079987,287.200012,281.220001,282.890015,272.708527,756300
2020-01-28,283.070007,287.119995,283.070007,284.179993,273.952026,328100
2020-01-29,285.100006,286.970001,282.070007,285.470001,275.195618,361500
2020-01-30,284.019989,284.950012,280.019989,282.399994,272.236145,645600
2020-01-31,282.950012,282.950012,276.859985,281.750000,271.609589,738300
2020-02-03,282.510010,282.950012,270.079987,270.750000,261.005493,926300
2020-02-04,272.649994,274.540009,271.649994,273.399994,263.560089,1057000
2020-02-05,275.000000,278.989990,274.160004,278.010010,268.004181,1080600
2020-02-06,278.369995,280.709991,275.350006,279.410004,269.353821,796200
2020-02-07,284.459991,284.459991,274.320007,275.510010,265.594086,1368200
2020-02-10,275.519989,276.950012,273.600006,274.850006,264.957886,684800
2020-02-11,275.000000,278.000000,273.589996,275.750000,265.825500,752400
2020-02-12,275.519989,282.970001,274.989990,281.029999,270.915466,891300
2020-02-13,279.369995,287.209991,279.369995,286.029999,275.735474,520700
2020-02-14,285.970001,293.149994,284.010010,291.600006,281.105042,780600
2020-02-18,293.239990,297.209991,291.869995,295.779999,285.134674,873800
2020-02-19,297.989990,301.769989,295.390015,297.100006,286.407104,1176000
2020-02-20,362.029999,381.859985,356.959991,373.160004,359.729645,5009700
2020-02-21,366.010010,374.000000,362.970001,371.959991,358.572784,1645000
2020-02-24,355.510010,366.890015,354.630005,363.010010,349.944916,1221900
2020-02-25,363.709991,379.579987,363.709991,368.660004,355.391571,2437000
2020-02-26,371.869995,377.329987,366.380005,366.670013,353.473206,1107200
